Datum,Zeit,Lot-Nr.,Subsystem,Ereignis & Massnahme,Visum
2025-04-24,01:52,30983203,52003-001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,ML
2025-04-24,01:27,30983203,52003.001,Prozessdaten NICHT verändert. Einstellungen fix!,AJ
2025-04-24,08:47,30983203,52003-001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,MR
2025-04-24,12:41,30983203,52003-001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,FS
2025-04-24,08:54,30983203,52003-001,"Störung: Auswerfer fährt nicht, Reset nötig.",IS
2025-04-24,13:12,30983203,52003.001,"Störung: Auswerfer fährt nicht, Reset nötig.",FS
2025-04-24,15:27,30983203,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,GS
2025-04-24,18:48,30983203,52003.001,"Teileauswurf leicht verzögert, Mechanik geölt.",IS
2025-04-24,20:41,30983203,52003-001,"Teileauswurf leicht verzögert, Mechanik geölt.",AP
2025-04-25,05:47,30983211,52003-001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",IS
2025-04-25,04:42,30983211,52003.001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",GS
2025-04-25,22:48,30983211,52003.001,"Teileauswurf leicht verzögert, Mechanik geölt.",FS
2025-04-25,06:35,30983211,52003-001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",WS
2025-04-25,13:29,30983211,52003-001,Nach Lotwechsel: Produktion von Tip läuft stabil.,AJ
2025-04-25,06:12,30983211,52003.001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,SK
2025-04-25,16:48,30983211,52003.001,Prozessdaten NICHT verändert. Einstellungen fix!,SR
2025-04-25,18:12,30983211,52003O01,Masterbatchnachfüllung am Dosiergerät durchgeführt.,MA
2025-04-25,19:56,30983211,52003O01,"Maschine heut' bisschen laut, nix schlimmes, läuft trotzdem.",IS
2025-04-26,02:27,30983211,52003-001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,DR
2025-04-26,23:16,30983211,52003-001,"Lotnummer wieder falsch, hab verbessert, passt jetz.",OM
2025-04-26,03:31,30983211,52003O01,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",WS
2025-04-26,00:56,30983211,52003-001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,PB
2025-04-26,01:28,30983211,52003-001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",AP
2025-04-26,06:04,30983211,52003.001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",IS
2025-04-26,06:35,30983211,52003-001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,MA
2025-04-26,13:15,30983211,52003.001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,WS
2025-04-26,07:41,30983211,52003.001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",IS
2025-04-26,07:16,30983211,52003.001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",FS
2025-04-26,12:31,30983211,52003-001,"Heut wieder Farbwechsel, alles durcheinander, ich alles richtig gemacht.",IS
2025-04-26,21:51,30983211,52003.001,Routinekontrolle Temperiergerät T1. Temperatur stabil.,GS
2025-04-26,19:39,30983211,52003.001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,DR
2025-04-26,19:59,30983211,52003.001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",AJ
2025-04-26,14:29,30983211,52003O01,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,EL
2025-04-27,03:34,30983227,52003.001,Routinekontrolle Temperiergerät T3. Temperatur stabil.,ML
2025-04-27,02:44,30983227,52003.001,"Störung: Auswerfer fährt nicht, Reset nötig.",GS
2025-04-27,01:25,30983227,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,AJ
2025-04-27,23:35,30983227,52003.001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",FS
2025-04-27,04:23,30983227,52003.001,Nach Lotwechsel: Produktion von Rack läuft stabil.,DR
2025-04-27,02:25,30983227,52003.001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,DR
2025-04-27,12:39,30983227,52003.001,Routinekontrolle Temperiergerät T1. Temperatur stabil.,MA
2025-04-27,11:07,30983227,52003-001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,FS
2025-04-27,12:27,30983227,52003-001,"Kollege hat heute alles bissel schmutzig gelassen, ich sauber gemacht.",IS
2025-04-27,11:20,30983227,52003-001,"Reinigung Förderband, Teilefluss wieder ok.",MR
2025-04-27,06:33,30983227,52003O01,"Maschine heut' bisschen laut, nix schlimmes, läuft trotzdem.",IS
2025-04-27,21:15,30983227,52003-001,Routinekontrolle Temperiergerät T4. Temperatur stabil.,WS
2025-04-27,18:09,30983227,52003-001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,IS
2025-04-27,17:58,30983227,52003.001,"Teileauswurf leicht verzögert, Mechanik geölt.",DN
2025-04-27,21:50,30983227,52003-001,Prozessdaten NICHT verändert. Einstellungen fix!,DR
2025-04-28,01:39,30983227,52003-001,"Reinigung Förderband, Teilefluss wieder ok.",MR
2025-04-28,00:34,30983227,52003-001,"Teileauswurf leicht verzögert, Mechanik geölt.",SR
2025-04-28,01:38,30983227,52003-001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,MR
2025-04-28,05:07,30983227,52003.001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",MR
2025-04-28,02:51,30983227,52003-001,"Teileauswurf leicht verzögert, Mechanik geölt.",FS
2025-04-28,10:41,30983227,52003-001,"Maschine heut' bisschen laut, nix schlimmes, läuft trotzdem.",OM
2025-04-28,06:36,30983227,52003-001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",SK
2025-04-28,12:53,30983227,52003-001,"Teileauswurf leicht verzögert, Mechanik geölt.",FS
2025-04-28,10:43,30983227,52003-001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",IS
2025-04-28,12:40,30983227,52003-001,"Reinigung Förderband, Teilefluss wieder ok.",AJ
2025-04-28,13:23,30983227,52003O01,Routinekontrolle Temperiergerät T4. Temperatur stabil.,GS
2025-04-28,20:15,30983227,52003-001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",FS
2025-04-28,18:35,30983227,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,SK
2025-04-28,19:56,30983227,52003-001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,EL
2025-04-29,05:20,30983227,52003-001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",AP
2025-04-29,02:20,30983227,52003O01,"Störung: Auswerfer fährt nicht, Reset nötig.",OM
2025-04-29,00:28,30983227,52003.001,"Störung: Auswerfer fährt nicht, Reset nötig.",MA
2025-04-29,00:35,30983227,52003.001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",OM
2025-04-29,02:21,30983227,52003.001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",SK
2025-04-29,05:23,30983227,52003O01,"Lot-Beendet: Reinigung Rack, Werkzeugwechsel vorbereitet, alle Dokumente aktualisiert.",AJ
2025-04-29,13:58,30983227,52003.001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",WS
2025-04-29,09:46,30983227,52003-001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,MR
2025-04-29,07:04,30983227,52003.001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,FS
2025-04-29,13:11,30983227,52003-001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",OM
2025-04-29,21:46,30983227,52003-001,"Teileauswurf leicht verzögert, Mechanik geölt.",PB
2025-04-29,21:51,30983227,52003O01,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",MA
2025-04-29,17:46,30983227,52003-001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",FS
2025-04-29,17:07,30983227,52003-001,Routinekontrolle Temperiergerät T3. Temperatur stabil.,GS
2025-04-29,16:24,30983227,52003-001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,IS
2025-04-29,17:29,30983227,52003.001,"Störung: Auswerfer fährt nicht, Reset nötig.",DN
2025-04-30,04:46,30983227,52003-001,Prozessdaten NICHT verändert. Einstellungen fix!,MR
2025-04-30,01:44,30983227,52003.001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",DN
2025-04-30,02:34,30983227,52003-001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",DR
2025-04-30,04:57,30983227,52003-001,"Reinigung Förderband, Teilefluss wieder ok.",GS
2025-04-30,07:32,30983227,52003.001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",AP
2025-04-30,12:38,30983227,52003.001,Routinekontrolle Temperiergerät T2. Temperatur stabil.,PB
2025-04-30,08:45,30983227,52003O01,"Störung: Auswerfer fährt nicht, Reset nötig.",ML
2025-04-30,11:02,30983227,52003O01,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",IS
2025-04-30,16:33,30983227,52003O01,Routinekontrolle Temperiergerät T1. Temperatur stabil.,AP
2025-04-30,19:15,30983227,52003-001,"Reinigung Förderband, Teilefluss wieder ok.",SR
2025-04-30,17:43,30983227,52003.001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,AP
2025-04-30,14:28,30983227,52003-001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",AP
2025-05-01,22:13,30983227,52003-001,Prozessdaten NICHT verändert. Einstellungen fix!,WS
2025-05-01,05:39,30983227,52003-001,"Lot-Beendet: Reinigung Rack, Werkzeugwechsel vorbereitet, alle Dokumente aktualisiert.",EL
2025-05-01,22:11,30983227,52003.001,"Lot-Start: Kette für Rack eingeleitet, Rohmaterial geladen, Werkzeug geprüft, Serie freigegeben.",SK
2025-05-01,01:51,30983227,52003-001,"Störung: Auswerfer fährt nicht, Reset nötig.",DN
2025-05-01,10:15,30983227,52003-001,"Reinigung Förderband, Teilefluss wieder ok.",EL
2025-05-01,12:06,30983227,52003-001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",AJ
2025-05-01,12:57,30983227,52003.001,"Teileauswurf leicht verzögert, Mechanik geölt.",ML
2025-05-01,19:43,30983227,52003.001,"Heut wieder Farbwechsel, alles durcheinander, ich alles richtig gemacht.",OM
2025-05-01,16:41,30983227,52003.001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",DN
2025-05-01,16:47,30983227,52003-001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,DR
2025-05-02,00:04,30983227,52003.001,Nach Lotwechsel: Produktion von Rack läuft stabil.,OM
2025-05-02,03:28,30983227,52003.001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,ML
2025-05-02,04:19,30983227,52003.001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",GS
2025-05-02,00:55,30983227,52003-001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",SK
2025-05-02,01:06,30983227,52003-001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",MR
2025-05-02,08:46,30983227,52003-001,Nach Lotwechsel: Produktion von Rack läuft stabil.,GS
2025-05-02,13:15,30983227,52003.001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,DN
2025-05-02,09:18,30983227,52003-001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",SK
2025-05-02,07:53,30983227,52003.001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",MA
2025-05-02,08:26,30983227,52003.001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",SR
2025-05-02,09:05,30983227,52003-001,"Reinigung Förderband, Teilefluss wieder ok.",AJ
2025-05-02,19:10,30983227,52003O01,"Teileauswurf leicht verzögert, Mechanik geölt.",DN
2025-05-02,16:12,30983227,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,DR
2025-05-02,14:18,30983227,52003-001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,EL
2025-05-02,19:14,30983227,52003.001,"Teileauswurf leicht verzögert, Mechanik geölt.",AJ
2025-05-03,04:51,30983227,52003.001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",MR
2025-05-03,02:17,30983227,52003O01,"Störung: Auswerfer fährt nicht, Reset nötig.",DN
2025-05-03,05:04,30983227,52003O01,"Lot-Beendet: Reinigung Rack, Werkzeugwechsel vorbereitet, alle Dokumente aktualisiert.",SK
2025-05-03,01:37,30983227,52003-001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,WS
2025-05-03,06:05,30983227,52003.001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",SK
2025-05-03,12:05,30983227,52003O01,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",IS
2025-05-03,12:30,30983227,52003.001,Prozessdaten NICHT verändert. Einstellungen fix!,SK
2025-05-03,10:25,30983227,52003-001,Prozessdaten NICHT verändert. Einstellungen fix!,SK
2025-05-03,11:17,30983227,52003.001,Routinekontrolle Temperiergerät T2. Temperatur stabil.,IS
2025-05-03,13:51,30983227,52003.001,"Reinigung Förderband, Teilefluss wieder ok.",FS
2025-05-03,14:40,30983227,52003-001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",ML
2025-05-03,16:04,30983227,52003-001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",MR
2025-05-03,16:51,30983227,52003O01,"Reinigung Förderband, Teilefluss wieder ok.",DN
2025-05-04,22:47,30983236,52003-001,Nach Lotwechsel: Produktion von PCB Cover läuft stabil.,AP
2025-05-04,03:57,30983236,52003-001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",SK
2025-05-04,05:46,30983236,52003-001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",DN
2025-05-04,00:40,30983236,52003.001,"Teileauswurf leicht verzögert, Mechanik geölt.",ML
2025-05-04,13:05,30983236,52003-001,"Maschine heut' bisschen laut, nix schlimmes, läuft trotzdem.",IS
2025-05-04,11:28,30983236,52003-001,"Teileauswurf leicht verzögert, Mechanik geölt.",OM
2025-05-04,07:12,30983236,52003-001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",AJ
2025-05-04,10:11,30983236,52003-001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",ML
2025-05-04,17:05,30983236,52003.001,Routinekontrolle Temperiergerät T3. Temperatur stabil.,SK
2025-05-04,21:10,30983236,52003.001,"Maschine heut' bisschen laut, nix schlimmes, läuft trotzdem.",EL
2025-05-04,19:55,30983236,52003.001,"Reinigung Förderband, Teilefluss wieder ok.",AJ
2025-05-04,21:11,30983236,52003.001,"Lot-Beendet: Reinigung PCB Cover, Werkzeugwechsel vorbereitet, alle Dokumente aktualisiert.",MR
2025-05-04,14:34,30983236,52003.001,"Reinigung Förderband, Teilefluss wieder ok.",MA
2025-05-04,19:08,30983236,52003.001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",EL
2025-05-05,23:19,30983236,52003-001,"Störung: Auswerfer fährt nicht, Reset nötig.",GS
2025-05-05,01:51,30983236,52003-001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,FS
2025-05-05,05:29,30983236,52003-001,"Lot-Beendet: Reinigung PCB Cover, Werkzeugwechsel vorbereitet, alle Dokumente aktualisiert.",MA
2025-05-05,03:37,30983236,52003.001,Nach Lotwechsel: Produktion von PCB Cover läuft stabil.,MR
2025-05-05,04:07,30983236,52003.001,Nach Lotwechsel: Produktion von PCB Cover läuft stabil.,MR
2025-05-05,05:36,30983236,52003-001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,MR
2025-05-05,10:10,30983236,52003.001,Routinekontrolle Temperiergerät T1. Temperatur stabil.,MR
2025-05-05,08:46,30983236,52003-001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,DR
2025-05-05,10:37,30983236,52003-001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,SR
2025-05-05,06:58,30983236,52003-001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",SK
2025-05-05,06:12,30983236,52003.001,"Lot-Start: Kette für PCB Cover eingeleitet, Rohmaterial geladen, Werkzeug geprüft, Serie freigegeben.",GS
2025-05-05,10:20,30983236,52003O01,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,EL
2025-05-05,19:41,30983236,52003-001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,AP
2025-05-05,15:48,30983236,52003-001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,MR
2025-05-05,16:36,30983236,52003.001,"Reinigung Förderband, Teilefluss wieder ok.",MR
2025-05-05,16:24,30983236,52003-001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,IS
2025-05-05,18:39,30983236,52003.001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,IS
2025-05-05,15:10,30983236,52003-001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,GS
2025-05-06,02:19,30983236,52003-001,"Teileauswurf leicht verzögert, Mechanik geölt.",EL
2025-05-06,03:55,30983236,52003-001,"Reinigung Förderband, Teilefluss wieder ok.",SK
2025-05-06,22:06,30983236,52003O01,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",GS
2025-05-06,22:24,30983236,52003.001,Nach Lotwechsel: Produktion von PCB Cover läuft stabil.,PB
2025-05-06,00:24,30983236,52003-001,"Störung: Auswerfer fährt nicht, Reset nötig.",WS
2025-05-06,10:13,30983236,52003-001,"Teileauswurf leicht verzögert, Mechanik geölt.",SR
2025-05-06,07:57,30983236,52003-001,Routinekontrolle Temperiergerät T1. Temperatur stabil.,FS
2025-05-06,06:54,30983236,52003.001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",DR
2025-05-06,15:52,30983236,52003.001,"Teileauswurf leicht verzögert, Mechanik geölt.",MA
2025-05-06,20:36,30983236,52003-001,"Teileauswurf leicht verzögert, Mechanik geölt.",MR
2025-05-06,15:23,30983236,52003-001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,AJ
2025-05-06,20:25,30983236,52003.001,"Reinigung Förderband, Teilefluss wieder ok.",WS
2025-05-07,03:18,30983236,52003-001,"Reinigung Förderband, Teilefluss wieder ok.",SK
2025-05-07,01:12,30983236,52003-001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,DR
2025-05-07,02:07,30983236,52003.001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,DR
2025-05-07,08:44,30983236,52003-001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",OM
2025-05-07,07:20,30983236,52003.001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",OM
2025-05-07,09:55,30983236,52003.001,Routinekontrolle Temperiergerät T1. Temperatur stabil.,GS
2025-05-07,11:19,30983236,52003.001,Nach Lotwechsel: Produktion von PCB Cover läuft stabil.,MR
2025-05-07,08:33,30983236,52003.001,"Reinigung Förderband, Teilefluss wieder ok.",WS
2025-05-07,15:54,30983236,52003O01,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",ML
2025-05-07,21:09,30983236,52003-001,"Teileauswurf leicht verzögert, Mechanik geölt.",ML
2025-05-07,20:39,30983236,52003.001,"Reinigung Förderband, Teilefluss wieder ok.",IS
2025-05-07,19:38,30983236,52003-001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,FS
2025-05-07,15:36,30983236,52003O01,"Störung: Auswerfer fährt nicht, Reset nötig.",SR
2025-05-08,00:25,30983236,52003-001,Routinekontrolle Temperiergerät T2. Temperatur stabil.,GS
2025-05-08,00:15,30983236,52003-001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",EL
2025-05-08,04:00,30983236,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,OM
2025-05-08,10:10,30983236,52003-001,Routinekontrolle Temperiergerät T1. Temperatur stabil.,DR
2025-05-08,13:38,30983236,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,EL
2025-05-08,10:02,30983236,52003-001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,PB
2025-05-08,16:38,30983236,52003.001,"Teileauswurf leicht verzögert, Mechanik geölt.",AP
2025-05-08,20:41,30983236,52003.001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",PB
